codigo_cliente,numero_contrato,data_vencimento,dia_vencimento,parcela_atraso,vl_atraso,empresa_cobranca,data_pagamento,dia_pagamento,vl_pagamento,vl_honorarios_cobranca,dias_em_atraso,eficiencia_cobranca,custo_cobranca_percentual,houve_atraso
1556,175780,2025-06-05,5,14,530.06,COBRADORA ABC LTDA,2025-06-16,16,530.06,68.91,11,100.0,13.000415047353131,1
9022,320447,2025-06-09,9,12,536.27,COBRADORA ABC LTDA,2025-06-18,18,536.27,69.72,9,100.0,13.00091371883566,1
6452,421565,2025-06-06,6,18,1452.79,COBRADORA ABC LTDA,2025-06-16,16,1452.79,188.86,10,100.0,12.999814150703132,1
4567,337325,2025-06-10,10,12,1071.09,COBRADORA ABC LTDA,2025-06-18,18,1071.09,139.24,8,100.0,12.99984128317882,1
4899,184513,2025-06-06,6,18,806.65,COBRADORA ABC LTDA,2025-06-15,15,806.65,104.86,9,100.0,12.99944213723424,1
7477,154705,2025-06-08,8,15,878.67,COBRADORA ABC LTDA,2025-06-18,18,878.67,114.23,10,100.0,13.000330044271458,1
8500,379907,2025-06-09,9,20,1214.84,COBRADORA ABC LTDA,2025-06-15,15,1214.84,157.93,6,100.0,13.000065852293307,1
2016,508496,2025-06-07,7,18,866.52,COBRADORA ABC LTDA,2025-06-16,16,866.52,112.65,9,100.0,13.000276969948763,1
7470,812899,2025-06-08,8,16,727.76,COBRADORA ABC LTDA,2025-06-15,15,727.76,94.61,7,100.0,13.000164889524019,1
3062,686491,2025-06-09,9,18,601.84,COBRADORA ABC LTDA,2025-06-18,18,601.84,78.24,9,100.0,13.000132925694535,1
5321,938808,2025-06-05,5,20,1228.93,COBRADORA ABC LTDA,2025-06-18,18,1228.93,159.76,13,100.0,12.999926765560282,1
4496,122508,2025-06-05,5,17,680.57,COBRADORA ABC LTDA,2025-06-18,18,680.57,88.47,13,100.0,12.999397563806808,1
2813,605224,2025-06-06,6,12,569.65,COBRADORA ABC LTDA,2025-06-16,16,569.65,74.05,10,100.0,12.9992100412534,1
7256,792259,2025-06-10,10,17,926.95,COBRADORA ABC LTDA,2025-06-17,17,926.95,120.5,7,100.0,12.999622417606126,1
3313,464818,2025-06-07,7,12,539.57,COBRADORA ABC LTDA,2025-06-16,16,539.57,70.14,9,100.0,12.999240135663584,1
2231,946797,2025-06-05,5,15,1465.0,COBRADORA ABC LTDA,2025-06-15,15,1465.0,190.45,10,100.0,13.0,1
6831,490448,2025-06-09,9,19,1127.29,COBRADORA ABC LTDA,2025-06-15,15,1127.29,146.55,6,100.0,13.000204029131812,1
3999,565879,2025-06-10,10,16,652.7,COBRADORA ABC LTDA,2025-06-16,16,652.7,84.85,6,100.0,12.999846790255859,1
4440,802723,2025-06-10,10,16,672.45,COBRADORA ABC LTDA,2025-06-16,16,672.45,87.42,6,100.0,13.00022306491189,1
5056,321844,2025-06-09,9,19,1069.83,COBRADORA ABC LTDA,2025-06-15,15,1069.83,139.08,6,100.0,13.000196292868962,1
1305,185395,2025-06-10,10,19,856.57,COBRADORA ABC LTDA,2025-06-15,15,856.57,111.35,5,100.0,12.999521346766754,1
2689,894169,2025-06-05,5,12,1274.27,COBRADORA ABC LTDA,2025-06-15,15,1274.27,165.66,10,100.0,13.000384533889992,1
4917,456935,2025-06-09,9,16,1045.81,COBRADORA ABC LTDA,2025-06-17,17,1045.81,135.96,8,100.0,13.00044941241717,1
8080,263472,2025-06-09,9,16,933.33,COBRADORA ABC LTDA,2025-06-17,17,933.33,121.33,8,100.0,12.999689284604587,1
9611,411670,2025-06-06,6,19,1462.98,COBRADORA ABC LTDA,2025-06-16,16,1462.98,190.19,10,100.0,13.000177719449344,1
3936,625760,2025-06-07,7,12,890.73,COBRADORA ABC LTDA,2025-06-16,16,890.73,115.79,9,100.0,12.999449889416548,1
4862,168628,2025-06-06,6,18,900.61,COBRADORA ABC LTDA,2025-06-17,17,900.61,117.08,11,100.0,13.000077725097434,1
6649,650381,2025-06-07,7,18,1165.77,COBRADORA ABC LTDA,2025-06-18,18,1165.77,151.55,11,100.0,12.999991421978606,1
4261,839903,2025-06-09,9,20,1309.48,COBRADORA ABC LTDA,2025-06-17,17,1309.48,170.23,8,100.0,12.999816721141217,1
2819,821459,2025-06-10,10,13,1126.21,COBRADORA ABC LTDA,2025-06-16,16,1126.21,146.41,6,100.0,13.000239742144004,1
2342,343287,2025-06-07,7,14,1198.61,COBRADORA ABC LTDA,2025-06-17,17,1198.61,155.82,10,100.0,13.000058400981137,1
6560,628577,2025-06-09,9,15,872.93,COBRADORA ABC LTDA,2025-06-18,18,872.93,113.48,9,100.0,12.999896898949517,1
3226,502800,2025-06-09,9,12,979.5,COBRADORA ABC LTDA,2025-06-16,16,979.5,127.34,7,100.0,13.000510464522716,1
2079,214894,2025-06-06,6,18,697.04,COBRADORA ABC LTDA,2025-06-15,15,697.04,90.62,9,100.0,13.000688626190751,1
5206,949317,2025-06-06,6,14,1180.25,COBRADORA ABC LTDA,2025-06-16,16,1180.25,153.43,10,100.0,12.99978818047024,1
7280,221590,2025-06-10,10,14,721.45,COBRADORA ABC LTDA,2025-06-17,17,721.45,93.79,7,100.0,13.000207914616396,1
8235,624929,2025-06-08,8,14,501.26,COBRADORA ABC LTDA,2025-06-17,17,501.26,65.16,9,100.0,12.999241910385829,1
1813,763101,2025-06-05,5,19,1433.76,COBRADORA ABC LTDA,2025-06-18,18,1433.76,186.39,13,100.0,13.000083696016068,1
6089,960285,2025-06-08,8,20,806.02,COBRADORA ABC LTDA,2025-06-17,17,806.02,104.78,9,100.0,12.999677427359124,1
3031,702489,2025-06-08,8,13,696.63,COBRADORA ABC LTDA,2025-06-18,18,696.63,90.56,10,100.0,12.99972725837245,1
9514,563444,2025-06-10,10,12,768.15,COBRADORA ABC LTDA,2025-06-16,16,768.15,99.86,6,100.0,13.000065091453491,1
6911,722701,2025-06-07,7,20,830.45,COBRADORA ABC LTDA,2025-06-17,17,830.45,107.96,10,100.0,13.000180624962368,1
3653,451880,2025-06-10,10,17,974.55,COBRADORA ABC LTDA,2025-06-16,16,974.55,126.69,6,100.0,12.999846082807451,1
4340,809425,2025-06-10,10,20,569.35,COBRADORA ABC LTDA,2025-06-15,15,569.35,74.02,5,100.0,13.000790374989021,1
8876,490374,2025-06-09,9,17,552.67,COBRADORA ABC LTDA,2025-06-15,15,552.67,71.85,6,100.0,13.000524725423851,1
2141,736649,2025-06-09,9,13,792.91,COBRADORA ABC LTDA,2025-06-18,18,792.91,103.08,9,100.0,13.000214400121074,1
9558,399931,2025-06-09,9,12,795.77,COBRADORA ABC LTDA,2025-06-17,17,795.77,103.45,8,100.0,12.99998743355492,1
3897,651285,2025-06-05,5,19,617.65,COBRADORA ABC LTDA,2025-06-16,16,617.65,80.29,11,100.0,12.999271432040802,1
5041,438771,2025-06-07,7,14,904.79,COBRADORA ABC LTDA,2025-06-16,16,904.79,117.62,9,100.0,12.999701588213842,1
3038,147971,2025-06-07,7,12,784.03,COBRADORA ABC LTDA,2025-06-17,17,784.03,101.92,10,100.0,12.99950257005472,1
5270,873357,2025-06-09,9,19,526.06,COBRADORA ABC LTDA,2025-06-16,16,526.06,68.39,7,100.0,13.000418203246781,1
5683,941200,2025-06-08,8,12,1385.72,COBRADORA ABC LTDA,2025-06-17,17,1385.72,180.14,9,100.0,12.999740207256878,1
1494,828510,2025-06-05,5,19,1386.02,COBRADORA ABC LTDA,2025-06-17,17,1386.02,180.18,12,100.0,12.9998124125193,1
8116,473798,2025-06-08,8,12,709.18,COBRADORA ABC LTDA,2025-06-15,15,709.18,92.19,7,100.0,12.999520573056206,1
2784,148797,2025-06-06,6,20,662.87,COBRADORA ABC LTDA,2025-06-17,17,662.87,86.17,11,100.0,12.999532336657262,1
4510,678210,2025-06-07,7,20,1047.29,COBRADORA ABC LTDA,2025-06-16,16,1047.29,136.15,9,100.0,13.000219614433444,1
4786,937768,2025-06-07,7,20,1130.75,COBRADORA ABC LTDA,2025-06-17,17,1130.75,147.0,10,100.0,13.000221092195446,1
6266,208540,2025-06-08,8,14,1457.54,COBRADORA ABC LTDA,2025-06-15,15,1457.54,189.48,7,100.0,12.999986278249654,1
6428,129533,2025-06-05,5,15,877.35,COBRADORA ABC LTDA,2025-06-15,15,877.35,114.06,10,100.0,13.000512908189435,1
7681,319710,2025-06-07,7,16,1118.2,COBRADORA ABC LTDA,2025-06-18,18,1118.2,145.37,11,100.0,13.000357717760686,1
7893,843648,2025-06-08,8,17,1378.18,COBRADORA ABC LTDA,2025-06-16,16,1378.18,179.16,8,100.0,12.999753297827569,1
5658,255235,2025-06-10,10,20,949.95,COBRADORA ABC LTDA,2025-06-17,17,949.95,123.49,7,100.0,12.999631559555766,1
8082,126013,2025-06-10,10,15,622.35,COBRADORA ABC LTDA,2025-06-16,16,622.35,80.91,6,100.0,13.000723065798987,1
7869,894023,2025-06-05,5,17,877.45,COBRADORA ABC LTDA,2025-06-16,16,877.45,114.07,11,100.0,13.000170949911674,1
8607,325855,2025-06-08,8,12,636.57,COBRADORA ABC LTDA,2025-06-17,17,636.57,82.75,9,100.0,12.999355923150635,1
8669,413062,2025-06-10,10,13,516.64,COBRADORA ABC LTDA,2025-06-15,15,516.64,67.16,5,100.0,12.999380613192937,1
7219,438360,2025-06-05,5,19,1251.55,COBRADORA ABC LTDA,2025-06-16,16,1251.55,162.7,11,100.0,12.999880148615716,1
5534,831210,2025-06-09,9,15,738.42,COBRADORA ABC LTDA,2025-06-18,18,738.42,95.99,9,100.0,12.999377048292299,1
6979,129350,2025-06-05,5,18,502.01,COBRADORA ABC LTDA,2025-06-16,16,502.01,65.26,11,100.0,12.99974104101512,1
9890,335156,2025-06-06,6,15,1372.43,COBRADORA ABC LTDA,2025-06-15,15,1372.43,178.42,9,100.0,13.000298740190756,1
2312,197513,2025-06-09,9,20,943.79,COBRADORA ABC LTDA,2025-06-18,18,943.79,122.69,9,100.0,12.999713919410038,1
3962,319341,2025-06-08,8,20,738.86,COBRADORA ABC LTDA,2025-06-18,18,738.86,96.05,10,100.0,12.999756381452507,1
3938,159722,2025-06-09,9,15,762.79,COBRADORA ABC LTDA,2025-06-18,18,762.79,99.16,9,100.0,12.99964603626162,1
4197,105175,2025-06-09,9,19,740.54,COBRADORA ABC LTDA,2025-06-18,18,740.54,96.27,9,100.0,12.999972992681016,1
6296,575606,2025-06-08,8,17,694.56,COBRADORA ABC LTDA,2025-06-17,17,694.56,90.29,9,100.0,12.99959686708132,1
8204,239036,2025-06-08,8,12,1341.23,COBRADORA ABC LTDA,2025-06-17,17,1341.23,174.36,9,100.0,13.000007455842772,1
6730,799654,2025-06-10,10,18,670.33,COBRADORA ABC LTDA,2025-06-17,17,670.33,87.14,7,100.0,12.999567377261945,1
1126,327376,2025-06-06,6,12,1061.85,COBRADORA ABC LTDA,2025-06-18,18,1061.85,138.04,12,100.0,12.999952912369922,1
6602,648514,2025-06-08,8,14,577.32,COBRADORA ABC LTDA,2025-06-15,15,577.32,75.05,7,100.0,12.999722857340815,1
2191,786827,2025-06-07,7,19,1449.52,COBRADORA ABC LTDA,2025-06-16,16,1449.52,188.44,9,100.0,13.000165572051436,1
3639,808709,2025-06-07,7,20,1103.31,COBRADORA ABC LTDA,2025-06-18,18,1103.31,143.43,11,100.0,12.999972809092641,1
2366,103769,2025-06-06,6,14,1403.15,COBRADORA ABC LTDA,2025-06-15,15,1403.15,182.41,9,100.0,13.000035634108967,1
7453,481117,2025-06-05,5,12,897.88,COBRADORA ABC LTDA,2025-06-16,16,897.88,116.72,11,100.0,12.999509956787097,1
7671,681657,2025-06-05,5,12,1310.67,COBRADORA ABC LTDA,2025-06-18,18,1310.67,170.39,13,100.0,13.000221260881837,1
7683,555532,2025-06-07,7,18,1353.65,COBRADORA ABC LTDA,2025-06-16,16,1353.65,175.97,9,100.0,12.999667565471132,1
5539,702822,2025-06-08,8,16,1202.95,COBRADORA ABC LTDA,2025-06-17,17,1202.95,156.38,9,100.0,12.999709048588883,1
9876,980682,2025-06-06,6,12,592.95,COBRADORA ABC LTDA,2025-06-17,17,592.95,77.08,11,100.0,12.999409731005986,1
3887,736451,2025-06-05,5,17,516.08,COBRADORA ABC LTDA,2025-06-17,17,516.08,67.09,12,100.0,12.9999224926368,1
5086,580904,2025-06-05,5,17,668.56,COBRADORA ABC LTDA,2025-06-15,15,668.56,86.91,10,100.0,12.999581189422042,1
3261,546347,2025-06-09,9,15,618.1,COBRADORA ABC LTDA,2025-06-17,17,618.1,80.35,8,100.0,12.999514641643744,1
5180,993079,2025-06-07,7,18,1225.14,COBRADORA ABC LTDA,2025-06-15,15,1225.14,159.27,8,100.0,13.000146921984426,1
3841,352765,2025-06-08,8,18,1057.01,COBRADORA ABC LTDA,2025-06-17,17,1057.01,137.41,9,100.0,12.999877011570375,1
7040,120141,2025-06-06,6,20,1025.95,COBRADORA ABC LTDA,2025-06-17,17,1025.95,133.37,11,100.0,12.999658852770601,1
4560,252465,2025-06-05,5,12,752.87,COBRADORA ABC LTDA,2025-06-17,17,752.87,97.87,12,100.0,12.999588242326032,1
5758,122685,2025-06-09,9,16,654.61,COBRADORA ABC LTDA,2025-06-15,15,654.61,85.1,6,100.0,13.000106933899572,1
1626,682530,2025-06-07,7,14,706.55,COBRADORA ABC LTDA,2025-06-16,16,706.55,91.85,9,100.0,12.999787700799661,1
6014,239346,2025-06-07,7,18,900.28,COBRADORA ABC LTDA,2025-06-15,15,900.28,117.04,8,100.0,13.00039987559426,1
2375,264274,2025-06-06,6,15,1240.14,COBRADORA ABC LTDA,2025-06-18,18,1240.14,161.22,12,100.0,13.000145144902994,1
2181,278829,2025-06-05,5,15,754.52,COBRADORA ABC LTDA,2025-06-18,18,754.52,98.09,13,100.0,13.000318083019668,1
6708,128787,2025-06-06,6,12,1198.61,COBRADORA ABC LTDA,2025-06-15,15,1198.61,155.82,9,100.0,13.000058400981137,1
1490,710491,2025-06-06,6,12,991.51,COBRADORA ABC LTDA,2025-06-15,15,991.51,128.9,9,100.0,13.000373168198001,1
4729,613168,2025-06-10,10,13,1385.44,COBRADORA ABC LTDA,2025-06-16,16,1385.44,180.11,6,100.0,13.000202101859337,1
6974,354038,2025-06-09,9,13,732.91,COBRADORA ABC LTDA,2025-06-15,15,732.91,95.28,6,100.0,13.000231952081428,1
4534,225564,2025-06-07,7,12,950.86,COBRADORA ABC LTDA,2025-06-17,17,950.86,123.61,10,100.0,12.999810697684202,1
4296,358123,2025-06-10,10,19,596.66,COBRADORA ABC LTDA,2025-06-16,16,596.66,77.57,6,100.0,13.000703918479536,1
2940,706790,2025-06-08,8,17,835.15,COBRADORA ABC LTDA,2025-06-15,15,835.15,108.57,7,100.0,13.000059869484524,1
6014,175416,2025-06-07,7,17,1006.88,COBRADORA ABC LTDA,2025-06-15,15,1006.88,130.89,8,100.0,12.999563006515174,1
2882,471065,2025-06-07,7,20,1232.74,COBRADORA ABC LTDA,2025-06-18,18,1232.74,160.26,11,100.0,13.00030825640443,1
5908,235538,2025-06-09,9,16,698.08,COBRADORA ABC LTDA,2025-06-16,16,698.08,90.75,7,100.0,12.99994269997708,1
3987,647756,2025-06-08,8,15,718.09,COBRADORA ABC LTDA,2025-06-18,18,718.09,93.35,10,100.0,12.99976326087259,1
6585,205047,2025-06-05,5,17,1131.58,COBRADORA ABC LTDA,2025-06-15,15,1131.58,147.11,10,100.0,13.000406511249759,1
4159,855644,2025-06-08,8,19,882.46,COBRADORA ABC LTDA,2025-06-16,16,882.46,114.72,8,100.0,13.000022663916777,1
5530,188305,2025-06-05,5,12,982.09,COBRADORA ABC LTDA,2025-06-17,17,982.09,127.67,12,100.0,12.99982689977497,1
1681,469591,2025-06-08,8,18,1336.13,COBRADORA ABC LTDA,2025-06-15,15,1336.13,173.7,7,100.0,13.000232013351992,1
6254,599475,2025-06-06,6,19,999.08,COBRADORA ABC LTDA,2025-06-15,15,999.08,129.88,9,100.0,12.999959963166111,1
2073,301971,2025-06-08,8,20,1152.5,COBRADORA ABC LTDA,2025-06-18,18,1152.5,149.83,10,100.0,13.000433839479394,1
3387,552080,2025-06-10,10,19,1156.78,COBRADORA ABC LTDA,2025-06-17,17,1156.78,150.38,7,100.0,12.999878974394441,1
3693,801607,2025-06-10,10,18,1303.61,COBRADORA ABC LTDA,2025-06-15,15,1303.61,169.47,5,100.0,13.000053697041295,1
5340,222853,2025-06-09,9,14,1138.14,COBRADORA ABC LTDA,2025-06-18,18,1138.14,147.96,9,100.0,13.000158152775581,1
3156,680694,2025-06-05,5,13,564.81,COBRADORA ABC LTDA,2025-06-18,18,564.81,73.43,13,100.0,13.000832138241181,1
8966,940455,2025-06-07,7,14,842.17,COBRADORA ABC LTDA,2025-06-15,15,842.17,109.48,8,100.0,12.99975064416923,1
3580,722268,2025-06-09,9,15,1489.32,COBRADORA ABC LTDA,2025-06-16,16,1489.32,193.61,7,100.0,12.999892568420487,1
8257,976857,2025-06-10,10,15,696.51,COBRADORA ABC LTDA,2025-06-15,15,696.51,90.55,5,100.0,13.000531219939413,1
3159,675317,2025-06-10,10,17,1086.73,COBRADORA ABC LTDA,2025-06-17,17,1086.73,141.27,7,100.0,12.999549106033697,1
7772,777362,2025-06-05,5,18,1342.94,COBRADORA ABC LTDA,2025-06-15,15,1342.94,174.58,10,100.0,12.99983618032079,1
2627,621266,2025-06-10,10,15,1086.56,COBRADORA ABC LTDA,2025-06-16,16,1086.56,141.25,6,100.0,12.999742305993228,1
9219,101854,2025-06-10,10,17,872.27,COBRADORA ABC LTDA,2025-06-18,18,872.27,113.4,8,100.0,13.000561752668327,1
8080,718597,2025-06-05,5,20,580.23,COBRADORA ABC LTDA,2025-06-17,17,580.23,75.43,12,100.0,13.000017234544922,1
2985,123675,2025-06-10,10,17,861.66,COBRADORA ABC LTDA,2025-06-17,17,861.66,112.02,7,100.0,13.000487431237378,1
9488,115650,2025-06-07,7,14,682.07,COBRADORA ABC LTDA,2025-06-17,17,682.07,88.67,10,100.0,13.000131951265997,1
3181,189433,2025-06-06,6,12,1460.86,COBRADORA ABC LTDA,2025-06-17,17,1460.86,189.91,11,100.0,12.99987678490752,1
3296,576343,2025-06-09,9,16,1215.03,COBRADORA ABC LTDA,2025-06-16,16,1215.03,157.95,7,100.0,12.999679020271104,1
8164,165204,2025-06-07,7,14,1249.38,COBRADORA ABC LTDA,2025-06-16,16,1249.38,162.42,9,100.0,13.000048023819813,1
3597,657797,2025-06-07,7,19,935.97,COBRADORA ABC LTDA,2025-06-16,16,935.97,121.68,9,100.0,13.000416680021795,1
1901,140622,2025-06-06,6,12,609.96,COBRADORA ABC LTDA,2025-06-16,16,609.96,79.29,10,100.0,12.999213063151682,1
7060,550665,2025-06-09,9,13,766.72,COBRADORA ABC LTDA,2025-06-18,18,766.72,99.67,9,100.0,12.999530467445744,1
2677,393021,2025-06-07,7,14,759.71,COBRADORA ABC LTDA,2025-06-15,15,759.71,98.76,8,100.0,12.999697252899134,1
3881,639871,2025-06-10,10,14,986.78,COBRADORA ABC LTDA,2025-06-16,16,986.78,128.28,6,100.0,12.999858124404629,1
6622,437739,2025-06-06,6,19,960.98,COBRADORA ABC LTDA,2025-06-15,15,960.98,124.93,9,100.0,13.000270557139586,1
9052,808477,2025-06-09,9,16,933.41,COBRADORA ABC LTDA,2025-06-17,17,933.41,121.34,8,100.0,12.99964645761241,1
2378,432707,2025-06-08,8,19,995.98,COBRADORA ABC LTDA,2025-06-18,18,995.98,129.48,10,100.0,13.000261049418663,1
2248,144271,2025-06-05,5,17,1487.02,COBRADORA ABC LTDA,2025-06-18,18,1487.02,193.31,13,100.0,12.99982515366303,1
6650,991582,2025-06-10,10,13,798.35,COBRADORA ABC LTDA,2025-06-15,15,798.35,103.79,5,100.0,13.000563662554018,1
7079,211876,2025-06-06,6,15,1115.27,COBRADORA ABC LTDA,2025-06-15,15,1115.27,144.99,9,100.0,13.000439355492393,1
8036,121925,2025-06-05,5,20,739.51,COBRADORA ABC LTDA,2025-06-15,15,739.51,96.14,10,100.0,13.000500331300454,1
7487,920988,2025-06-08,8,15,966.61,COBRADORA ABC LTDA,2025-06-18,18,966.61,125.66,10,100.0,13.000072418038297,1
2058,445400,2025-06-07,7,16,700.05,COBRADORA ABC LTDA,2025-06-16,16,700.05,91.01,9,100.0,13.000499964288267,1
3048,509542,2025-06-07,7,16,1058.19,COBRADORA ABC LTDA,2025-06-18,18,1058.19,137.56,11,100.0,12.999555845358584,1
7115,222421,2025-06-09,9,19,765.01,COBRADORA ABC LTDA,2025-06-16,16,765.01,99.45,7,100.0,12.999830067580817,1
5248,622307,2025-06-06,6,17,536.79,COBRADORA ABC LTDA,2025-06-17,17,536.79,69.78,11,100.0,12.999497010003914,1
3476,954199,2025-06-06,6,18,1315.27,COBRADORA ABC LTDA,2025-06-16,16,1315.27,170.99,10,100.0,13.00037254708159,1
5603,982888,2025-06-09,9,17,628.26,COBRADORA ABC LTDA,2025-06-15,15,628.26,81.67,6,100.0,12.999395154872188,1
4553,757642,2025-06-05,5,16,868.04,COBRADORA ABC LTDA,2025-06-16,16,868.04,112.85,11,100.0,13.00055296990922,1
1220,476434,2025-06-07,7,16,977.18,COBRADORA ABC LTDA,2025-06-16,16,977.18,127.03,9,100.0,12.999652060009414,1
5818,955814,2025-06-07,7,14,932.48,COBRADORA ABC LTDA,2025-06-18,18,932.48,121.22,11,100.0,12.99974262182567,1
8192,994843,2025-06-06,6,18,1225.67,COBRADORA ABC LTDA,2025-06-15,15,1225.67,159.34,9,100.0,13.000236605285274,1
5623,959668,2025-06-06,6,16,1096.78,COBRADORA ABC LTDA,2025-06-17,17,1096.78,142.58,11,100.0,12.999872353616954,1
8349,903659,2025-06-09,9,18,795.37,COBRADORA ABC LTDA,2025-06-16,16,795.37,103.4,7,100.0,13.000238882532658,1
6618,263331,2025-06-08,8,13,551.7,COBRADORA ABC LTDA,2025-06-17,17,551.7,71.72,9,100.0,12.999818742069962,1
8209,425198,2025-06-05,5,20,1267.6,COBRADORA ABC LTDA,2025-06-15,15,1267.6,164.79,10,100.0,13.000157778479016,1
5576,253699,2025-06-10,10,19,852.53,COBRADORA ABC LTDA,2025-06-16,16,852.53,110.83,6,100.0,13.000129027717499,1
2871,121860,2025-06-08,8,16,1389.72,COBRADORA ABC LTDA,2025-06-18,18,1389.72,180.66,10,100.0,12.99974095501252,1
8915,329236,2025-06-08,8,13,895.06,COBRADORA ABC LTDA,2025-06-17,17,895.06,116.36,9,100.0,13.000245793578086,1
2462,803973,2025-06-06,6,17,1217.66,COBRADORA ABC LTDA,2025-06-18,18,1217.66,158.3,12,100.0,13.000344923870374,1
6521,929318,2025-06-06,6,19,1439.56,COBRADORA ABC LTDA,2025-06-17,17,1439.56,187.14,11,100.0,12.999805496123814,1
9536,776349,2025-06-06,6,18,1151.15,COBRADORA ABC LTDA,2025-06-15,15,1151.15,149.65,9,100.0,13.000043434826042,1
9236,479277,2025-06-08,8,19,913.49,COBRADORA ABC LTDA,2025-06-16,16,913.49,118.75,8,100.0,12.999594959988613,1
8813,623785,2025-06-05,5,15,1067.4,COBRADORA ABC LTDA,2025-06-17,17,1067.4,138.76,12,100.0,12.999812628817686,1
3068,500671,2025-06-06,6,14,1043.45,COBRADORA ABC LTDA,2025-06-18,18,1043.45,135.65,12,100.0,13.000143753893333,1
6753,421949,2025-06-07,7,18,1084.82,COBRADORA ABC LTDA,2025-06-17,17,1084.82,141.03,10,100.0,13.000313416050592,1
8237,595544,2025-06-05,5,13,646.82,COBRADORA ABC LTDA,2025-06-17,17,646.82,84.09,12,100.0,13.00052564855756,1
8016,237282,2025-06-07,7,16,1198.51,COBRADORA ABC LTDA,2025-06-17,17,1198.51,155.81,10,100.0,13.000308716656516,1
7191,618442,2025-06-05,5,18,645.04,COBRADORA ABC LTDA,2025-06-17,17,645.04,83.86,12,100.0,13.000744139898302,1
2514,920543,2025-06-06,6,12,514.62,COBRADORA ABC LTDA,2025-06-17,17,514.62,66.9,11,100.0,12.999883409117407,1
3598,220597,2025-06-10,10,15,1124.78,COBRADORA ABC LTDA,2025-06-17,17,1124.78,146.22,7,100.0,12.999875531214993,1
2001,343644,2025-06-09,9,13,616.91,COBRADORA ABC LTDA,2025-06-18,18,616.91,80.2,9,100.0,13.000275566938452,1
2033,163928,2025-06-06,6,17,1270.41,COBRADORA ABC LTDA,2025-06-17,17,1270.41,165.15,11,100.0,12.999740241339412,1
7899,368966,2025-06-08,8,12,1365.97,COBRADORA ABC LTDA,2025-06-17,17,1365.97,177.58,9,100.0,13.000285511394832,1
9465,901661,2025-06-10,10,18,1444.74,COBRADORA ABC LTDA,2025-06-17,17,1444.74,187.82,7,100.0,13.000263023104502,1
6051,683542,2025-06-08,8,14,1164.48,COBRADORA ABC LTDA,2025-06-16,16,1164.48,151.38,8,100.0,12.999793899422919,1
5476,987913,2025-06-05,5,12,982.01,COBRADORA ABC LTDA,2025-06-15,15,982.01,127.66,10,100.0,12.999867618456024,1
1478,568610,2025-06-08,8,19,852.28,COBRADORA ABC LTDA,2025-06-15,15,852.28,110.8,7,100.0,13.00042239639555,1
1515,441386,2025-06-10,10,18,990.93,COBRADORA ABC LTDA,2025-06-15,15,990.93,128.82,5,100.0,12.99990917622839,1
2191,600876,2025-06-10,10,13,690.35,COBRADORA ABC LTDA,2025-06-18,18,690.35,89.75,8,100.0,13.000651843267907,1
7297,687754,2025-06-06,6,18,848.42,COBRADORA ABC LTDA,2025-06-18,18,848.42,110.29,12,100.0,12.999457815704488,1
1271,592781,2025-06-07,7,14,1217.93,COBRADORA ABC LTDA,2025-06-18,18,1217.93,158.33,11,100.0,12.999926104127496,1
9334,291576,2025-06-06,6,20,717.42,COBRADORA ABC LTDA,2025-06-17,17,717.42,93.26,11,100.0,12.999358813526248,1
8778,158466,2025-06-05,5,19,764.07,COBRADORA ABC LTDA,2025-06-15,15,764.07,99.33,10,100.0,13.00011779025482,1
7008,464967,2025-06-08,8,16,1249.33,COBRADORA ABC LTDA,2025-06-17,17,1249.33,162.41,9,100.0,12.99976787558131,1
8987,914886,2025-06-07,7,18,677.84,COBRADORA ABC LTDA,2025-06-16,16,677.84,88.12,9,100.0,13.000118021952083,1
4332,729443,2025-06-09,9,14,745.89,COBRADORA ABC LTDA,2025-06-15,15,745.89,96.97,6,100.0,13.0005764925123,1
1787,779130,2025-06-10,10,12,517.55,COBRADORA ABC LTDA,2025-06-16,16,517.55,67.28,6,100.0,12.999710172930154,1
7222,708595,2025-06-07,7,12,1220.05,COBRADORA ABC LTDA,2025-06-16,16,1220.05,158.61,9,100.0,13.000286873488792,1
1622,844565,2025-06-07,7,13,1117.9,COBRADORA ABC LTDA,2025-06-17,17,1117.9,145.33,10,100.0,13.000268360318454,1
4841,517957,2025-06-06,6,19,1194.39,COBRADORA ABC LTDA,2025-06-15,15,1194.39,155.27,9,100.0,12.999941392677433,1
4676,602519,2025-06-09,9,12,714.33,COBRADORA ABC LTDA,2025-06-16,16,714.33,92.86,7,100.0,12.999594025170438,1
3572,143682,2025-06-10,10,16,1187.38,COBRADORA ABC LTDA,2025-06-15,15,1187.38,154.36,5,100.0,13.000050531422122,1
7915,454121,2025-06-05,5,20,1096.38,COBRADORA ABC LTDA,2025-06-16,16,1096.38,142.53,11,100.0,13.000054725551358,1
6033,940658,2025-06-05,5,20,866.12,COBRADORA ABC LTDA,2025-06-16,16,866.12,112.6,11,100.0,13.0005080127465,1
8788,456253,2025-06-07,7,13,937.83,COBRADORA ABC LTDA,2025-06-17,17,937.83,121.92,10,100.0,13.000223921179742,1
6214,499850,2025-06-07,7,18,1067.92,COBRADORA ABC LTDA,2025-06-15,15,1067.92,138.83,8,100.0,13.000037455989213,1
